notSTEM,The Age of Revolution in France: 1715-1848
notSTEM,Russia Between Europe and Asia: Eurasian Spaces and Peoples in the Premodern Era
notSTEM,The Middle East Since 1258
notSTEM,Food as Medicine: Cooking for Healing and Wellness
notSTEM,Cells to Community
notSTEM,Senior Design Il
notSTEM,Special Topics in Industrial Engineering
notSTEM,Time Series Analysis &amp; Forecas
notSTEM,Virtual Surgical Simulation
notSTEM,Distributed Decision Making
notSTEM,Time Series &amp; Forecasting
notSTEM,Enterprise Operations and Supply Chain Systems
notSTEM,Analytics for Big Data
notSTEM,Business Data Visualization
notSTEM,MIS Co-operative Experience
notSTEM,Special Topics: Mktg Analytics
notSTEM,Global Persp Ethnicity &amp; Hlth
notSTEM,Analytic Methods Cohort B
notSTEM,Determinants of Hlth Cohort A
notSTEM,Analytic Methods Cohort A
notSTEM,Determinants of Hlth Cohort B
notSTEM,Creativity and Innovation in Design and Arts
notSTEM,Migration and Diaspora in the Italian and Italian American Experience
notSTEM,Advanced Topics in Italian Visual Media and Film
notSTEM,Anatomy Laboratory I
notSTEM,Lower Extremity Overuse Injury
notSTEM,Motivational Interviewing Lab
notSTEM,Human Bioenergetics
notSTEM,Exercise Leadership Field Instruction
notSTEM,Latino Social Movements in the United States
notSTEM,Introduction to Healthcare and the Health Professions
notSTEM,Personnel Training and Development
notSTEM,Leadership Theories and Personal Leadership Skills Development
notSTEM,Corporate Sustainability and Responsibility
notSTEM,Seminar: Topics in Personnel Practices and Relations
notSTEM,Global Innovation Management
notSTEM,Digital and Social Media Marketing
notSTEM,Real-World  Marketing Inquiry
notSTEM,PhD Seminar:Perspect In Innov
notSTEM,PhD: Behavioral Decision Makin
notSTEM,Study of Credit
notSTEM,Creating A Career That Counts
notSTEM,Wireless Data
STEM,Calculus for the Life Sciences
STEM,Linear and Nonlinear Waves
STEM,Internship in Mathematics
notSTEM,Introduction to Number Theory with Application
STEM,Senior Design Il
STEM,Prin of MEMS Sensors&amp;Actuators
STEM,Principles of MEMS Sensors
STEM,Introduction to Micro Fluids
notSTEM,Ethics in Ed Research
notSTEM,"Disability,Edu,Hlth Care &amp; Soc"
notSTEM,Faculty Dev
notSTEM,Jazz Improvisation II
notSTEM,Music Notation and Copying
notSTEM,Tutoring in the Science Learning Center
notSTEM,EBP 2: Implementing Evidence-Based Practice
notSTEM,"Leadership, Policy, and Interprofessional Collaboration: Effecting Change in Complex Health Systems"
notSTEM,Advanced pathophysiology across the lifespan
notSTEM,Issues in Advanced Practice Nursing and Policy Implications
notSTEM,Health Promotion Theories and Population-focused Interventions
notSTEM,EBP 3: DNP Proposal Development for Translating Evidence to Practice
notSTEM,Health Culture &amp; Society
notSTEM,Project 1: Hist Methodology
notSTEM,Developing Literature Reviews
notSTEM,Clin Prac in Primary Care II
notSTEM,Adv Clin Prac - Primary Care I
notSTEM,Clinical Synthesis Practicum for the Advanced Generalist
notSTEM,"EBP 4: DNP Project Implementation, Evaluation, &amp; Dissemination"
notSTEM,Pediatric and Perinatal Clinical Nurse Specialist Practicum III
notSTEM,Strategic Planning and Operations Management
notSTEM,Financial Management and Budget Planning
notSTEM,Advanced Field Experience in Occupational Therapy Leadership
notSTEM,Craniofacial Tissue Engineerin
notSTEM,Graduate Pharmacology
notSTEM,Mgmt of the HIV patient
notSTEM,Foundations in Urban Family and Community Healthcare 1
notSTEM,Foundations in Urban Family and Community Healthcare 3
notSTEM,What Is Religion?
notSTEM,Morality and the Law
notSTEM,Mathematical Logic
notSTEM,Physical Therapy Residency Mentorship
notSTEM,Post Professional Residency: Clinical Educator Practicum
notSTEM,Human Gross Anatomy for Physical Therapy
notSTEM,Introduction to Polish Cinema
notSTEM,Rapid Portuguese for Romance Language Speakers
notSTEM,Advanced Learning
notSTEM,Capital Markets and Entr
notSTEM,Introduction to World Religions
notSTEM,Introduction to Social Justice: Stories and Struggles
notSTEM,Writing in the Social Sciences
notSTEM,Policing &amp; Enforcement
notSTEM,Policing and Enforcement
notSTEM,Bending/Breaking With Religion
notSTEM,Bendin/Breaking with Religion
notSTEM,Attitudes Toward Immigrants
notSTEM,"Gender, Sexuality, and the Law"
notSTEM,Organizational Inequality
notSTEM,Social Organization
notSTEM,Exceptional Learners
notSTEM,Scenography: Introduction to Principles of Theatrical Design
notSTEM,Page to Stage: Adaptation of Text for Theatrical Performance
notSTEM,Teaching Artist Seminar
notSTEM,Movement IV: Somatics
notSTEM,Voice IV: Text Styles
notSTEM,Researching the City
notSTEM,Placemaking
notSTEM,Water &amp; Built Environment
notSTEM,PhD Pro-Seminar/Transportation
notSTEM,Principles of Urban Sustainability
notSTEM,Mapping the Urban: Cartography and its Alternatives
notSTEM,Resources and Strategies for College Success
notSTEM,Semester Refresh: Strategies to Finish Strong
notSTEM,Critical Strategies for Reading and Writing Success
notSTEM,Intr Fiin Acct for Bus Scholar
notSTEM,Intro Fin Acct for Actg Majors
notSTEM,Intro Mang Acct for Actg Major
notSTEM,Sp Topic: Internal Auditing
notSTEM,Fraud Examination
notSTEM,Black Power
notSTEM,The Archaeology of Buddhism
notSTEM,Angkor &amp;  the Khmer Empire
notSTEM,Ethnoarchaeology&amp;Ethnohistory
notSTEM,Anthropology of the State
notSTEM,Introduction to Integrated Health Sciences
notSTEM,Introduction to Rehabilitation Sciences
notSTEM,Applied Health Scienes Study Abroad
notSTEM,Approaches to Rehabilitation Case Management
notSTEM,Measurement and Assessment in Rehabilitation
notSTEM,"EthiSTEM, Law and Professionalism in Health Sciences"
notSTEM,Synthesis in Health/Rehabilitation Sciences
notSTEM,Architecture at Chicago
notSTEM,Topics Seminar
notSTEM,World History of Art and the Built Environment I
notSTEM,Museum and Exhibition Workshop
notSTEM,Writing in Art History
notSTEM,The Russian Avant-Garde
notSTEM,"Toward New Histories of the Visual Arts, 1960 to the Present"
notSTEM,Foundations of Clinical Med I
STEM,Bioengineering Thermodynamics
STEM,Statistics and Machine Learning for Bioengineering and Bioinformatics
STEM,Biomedical Implants
STEM,Quantitative Human Physiology
STEM,Haptics I
STEM,Principles of Animal Physiology
STEM,Introduction to Paleontology
STEM,Science Writing
STEM,Current Topics in  Bio Sci Res
notSTEM,Methods in Biomedical and Health Informatics I
notSTEM,Industrial Experience
notSTEM,Civic Engagement
STEM,Computational Molecular Modeling
STEM,Honors and Majors General and Analytical Chemistry I
STEM,General Chemistry I Lecture
STEM,General Chemistry Laboratory I
STEM,General Chemistry II Lecture
STEM,General Chemistry Laboratory II
STEM,Instrumental Analysis
STEM, Learning and Teaching of Physical Sciences
STEM,Elements of Machining Scientific Equipment
STEM,Introduction to Surface Chemistry and Catalysis
STEM,Advanced Biochemistry II
STEM,Environmental Engineering
STEM,Civil Engineering Systems Design
STEM,Cities and Sustainable Infrastructure
STEM,Welding Metallurgy
STEM,Undergrad Sr Design I
STEM,Undergrad Thesis I
STEM,Intermediate Fluid Mechanics
STEM,Earthquake Resistant Design for Structural Steel Systems
STEM,Finite Element Analysis II
STEM,Enviro Hydrology &amp; Hydraulics
notSTEM,Palliative Care
notSTEM,Inpatient Hospice Home
notSTEM,Movement Disorder
notSTEM,Family Medicine/Psychiatry
notSTEM,Family Medicine Inpatient II
notSTEM,Sleep Medicine
notSTEM,Endocrinology II
notSTEM,Adult Care Medicine
notSTEM,Gastroenterology II
notSTEM,Gastroenterology III
notSTEM,Neurosurgery II
notSTEM,Neurosurgery III
notSTEM,Neurosurgery IV
notSTEM,Ambulatory Ob/Gyn
notSTEM,Rockford OBGYN Elective Clerkship
notSTEM,Reproductive OB/GYN
notSTEM,Ophthalmology II
notSTEM,Ophthalmology III
notSTEM,Ophthalmology IV
notSTEM,Ophthalmology V
notSTEM,Pediatric Gastroenterology II
notSTEM,Neonatology II
notSTEM,General Pediatrics
notSTEM,Rockford Pediatrics Elective Clerkship
notSTEM,Consult-Liaison Psychiatry
notSTEM,Consultation/Liaison Psych II
notSTEM,Physical Medicine &amp; Rehab II
notSTEM,Physical Medicine &amp; Rehab III
notSTEM,Adult Cardiac Surgery
notSTEM,Rockford Surgery Elective Clerkship
notSTEM,Urology II
notSTEM,Urology III
notSTEM,Urbana-Champaign Internal Medicine Elective Clerkship
notSTEM,Urbana-Champaign Pediatrics Elective Clerkship
notSTEM,Environmental Communication
notSTEM,"Community Health 1: Assessing, Promoting and Improving Community Health"
notSTEM,"Gender,Sexuality, Violence"
notSTEM,LGBT Health
STEM,Software Development for Mobile Platforms
STEM,Intro to Data Science
STEM,Software Vuln. Analysis
STEM,Operating Systems
STEM,Adv Topics in Machine Learning
STEM,Empirical Analysis
STEM,Web Security and Privacy
notSTEM,Law and Society
notSTEM,Topics: Violence Prevention
notSTEM,Topics: Ethics in Punishment
notSTEM,Topics: Surveillance &amp; Society
notSTEM,"Selected Issues in Criminology, Law, and Justice"
notSTEM,Literacy in the Disciplines: Adolescent Literacy in Urban Classrooms
notSTEM,"Societal Bases of Languages, Literacies and Learning"
notSTEM,Children&rsquo;s and Young Adult Literature and Media
notSTEM,Teaching and Learning of the Natural Sciences
notSTEM,Foundation and Current Issues in Educating English Language Learners
notSTEM,Secondary Literacy
notSTEM,"Curriculum, Instruction, and Assessment for Equity in Secondary Science Education"
notSTEM,Critical Pedagogy: Practice and Theory
notSTEM,"Literacy and Learning Technologies: Theory, Research and Practice"
notSTEM,"Applied Oral and Behavioral Sciences, AS-3"
notSTEM,Disability in the Humanities
notSTEM,Curriculum Design
notSTEM,Introduction to Paleontology
notSTEM,Elements of Machining Scientific Equipment
notSTEM,Microeconomic Theory I
notSTEM,Macroeconomic Theory I
notSTEM,Language Development and Learning in a Diverse Society
notSTEM,"Pre-Student Teaching in the Urban Elementary Classroom, Fieldwork III: Arts, Health, and Physical Ed"
notSTEM,Introduction to Educational Research: Designs and Analyses
notSTEM,Adolescent and Adult Development in Contemporary Society
notSTEM,Understanding and Applying Research in Human Development
notSTEM,"Development, Health and Wellness: Conception to age 8"
notSTEM,Understanding Students with High Incidence Disabilities
notSTEM,Introduction to Curriculum and Practice in Early Childhood Education
STEM,Computer Networks
STEM,Image Proc for Medical Apps
STEM,Artificial Neural Networks
STEM,High Performance ICs/Systems
STEM,Engineering Practicum in Additive Manufacturing
STEM,Engineering Practicum in Subtractive Manufacturing
notSTEM,Academic Writing Workshop
notSTEM,Advanced Professional Writing
notSTEM,Technical Writing
notSTEM,Topics in Multiethnic Literatures in the United States
notSTEM,Foundations of PH Preparedness
notSTEM,Religion Spirituality &amp; Health
notSTEM,Topics in Financial Innovation
notSTEM,French and Francophone Literature from the Revolution to the 21st Century
notSTEM,"AIDS, Politics and Culture"
notSTEM,Introduction to Economic Geography
notSTEM,European Cinema
notSTEM,Introduction to Global Asian Studies
notSTEM,Asian and/or Asian American Studies Seminar
notSTEM,Cultural Politics of Asian American Food
notSTEM,Introduction to Chinese Politics
notSTEM,Late Imperial China
notSTEM,Special Topics in Asian American Studies
notSTEM,Advanced Topics in Asian American Studies
notSTEM,Written Communication and Presentation Skills
notSTEM,Law and the Health Care System
notSTEM,Heath Care Finance I
notSTEM,Healthcare Finance II
notSTEM,Accounting
notSTEM,Management of AHC
notSTEM,MHA Capstone I
notSTEM,"The Dawn of European Modernity, 1500-1715"
notSTEM,"Europe in the Age of Capitalism and Imperialism, 1815 - 1914"
notSTEM,The Rise and Fall of Communism in Eastern Europe
notSTEM,Twentieth-Century Russia in Film
notSTEM,Topics in Migration History
notSTEM,Topics in Military History
notSTEM,What Moves Us &amp; How
notSTEM,Foundations for the Future
notSTEM,Writing Good Research Articles
notSTEM,Process Mining
notSTEM,Data Science I
notSTEM,Analytics Strategy and Practice
notSTEM,Social Media &amp; Ntwk Analysi
notSTEM,Cognitive Computing &amp; Analytic
notSTEM,Revenue management
notSTEM,Global Sourcing &amp; Logistics
notSTEM,Determin of Hlth Online Cohort
notSTEM,Analytic Methods Part 1 Online
notSTEM,Dec Mking &amp; Econ Eval in Hlth
notSTEM,IPHS PhD Case Study
notSTEM,Advanced Topics in Interdisciplinary Arts
notSTEM,Stress Management
notSTEM,Training Methods for Core Stability
notSTEM,Worksite Health Promotion
notSTEM,Sport Psychology for Individual and Team Performance
notSTEM,Responsible Conduct of and Ethical Decision Making in Research
notSTEM,Prg Design &amp; Eval Acr Lifespan
notSTEM,Intermediate Korean I
notSTEM,Global Learning Community Seminar
notSTEM,Seminar in Applied Linguistics
notSTEM,Internship in Global Engagement and Public Humanities
notSTEM,Responsible Business
notSTEM,Strategic Corp Responsibility
notSTEM,Advanced Marketing Research
notSTEM,ConsBehav-Children&amp;SpecPopulat
notSTEM,Enterprise Strategy
notSTEM,Social Entr Leading Change
notSTEM,Foundations of Emergency Management
notSTEM,Critical Infrastructure
notSTEM,Environmental Risk
notSTEM,Disaster Response
notSTEM,Adv Special Topics Engineering
STEM,Intermediate Algebra Workshop
STEM,College Algebra
STEM,Linear Algebra II
STEM,Complex Manifolds II
STEM,Supply Chain Management
STEM,Fundamentals of Turbulence
STEM,Advanced Topics in Solid Mech
STEM,Mech of Deformable Bodies
STEM,Low Dimensional Nanomaterials
notSTEM,Statistics for Biotechnology Research
notSTEM,"Biomedical Implants: Materials, Design, Characterization and Clinical and Safety Issues"
notSTEM,Tech &amp; Teach w/Cases
notSTEM,Vocal Jazz Ensemble
notSTEM,Private Instrumental Lessons-30 Minutes
notSTEM,Private Vocal Lessons-30 Minutes
notSTEM,Music History I
notSTEM,Sea Power and Maritime Affairs
notSTEM,Data Literacy in Neuroscience
notSTEM,Professional Nursing 1
notSTEM,Health Assessment and Communication
notSTEM,Foundations of Nursing Practice
notSTEM,Concepts in Pathophysiology and Pharmacology 1
notSTEM,Concepts and Processes in Contemporary Nursing
notSTEM,Nursing Care of Populations (RN to BSN)
notSTEM,"Practicum: Health maintenance &amp; management of common acute illness in the infant, child, adolescent"
notSTEM,"Practicum: Management of Infant, Child, Adolescent/Young Adult with Chronic Illness"
notSTEM,DNP Practicum
notSTEM,Pediatric and Perinatal Clinical Nurse Specialist Practicum I
notSTEM,Research Practicum
notSTEM,Advanced Population Health and Program Planning
notSTEM,Issues in Advanced Population Health Nursing
notSTEM,Health Outcomes Assessments
notSTEM,Predictive Strategies in Pharmacognosy
notSTEM,Integrated Physiology
notSTEM,Introduction Pharmacy Practice
notSTEM,Fundamentals of Drug Action
notSTEM,"Pharmaceutics I - Pharmaceutics Principles, Drug Delivery Systems, and Calculations"
notSTEM,Pharmacokinetics
notSTEM,Foundations in Urban Family and Community Healthcare 5
notSTEM,Advanced Methods in Outcomes Research and Grant Writing
notSTEM,What Is Freedom?
notSTEM,Continental Philosophy II: European Thought Since 1960
notSTEM,Clinical Internship II
STEM,Preparatory Physics
STEM,Computational and Mathematical Methods for the Physical Sciences
STEM,Fundamentals of Relativity
STEM,Fundamentals of Modern Quantum Theory
STEM,Experiments in Modern Physics
STEM,Learning and Teaching of Physical Sciences
notSTEM,Clinical Applications of Physiology I
notSTEM,Seminar: Political Problems of Developing Societies
notSTEM,From Arab Spring to ISIS
notSTEM,Topics in State and Local Government
notSTEM,Foundations of Clinical Med II
notSTEM,Knowledge Acquisition
notSTEM,Policy Analysis and Alternatives
notSTEM,Environmental Policy
notSTEM,Principles of Data Analysis
notSTEM,Economics for Management and Policy
notSTEM,Data Management
notSTEM,Data Analytics
notSTEM,Principles of Urban Dev
notSTEM,Principles of Financial Management and Budgeting
notSTEM,History and Development of Public Administration
notSTEM,Leadership in Public Organizations
notSTEM,Capital Budgeting and Finance
notSTEM,Development and Fundraising in Nonprofit Organizations
notSTEM,Managing Your Career
notSTEM,Public Administration Portfolio
notSTEM,Health and the Public
notSTEM,"Diaspora, Exile, Genocide: Aspects of the European Jewish Experience in Literature and Film"
notSTEM,Major Problems in Religious Studies
notSTEM,Introduction to Literary Analysis of Slavic Texts
notSTEM,Clinical Interventions
notSTEM,"Race, Ethnicity, Gender"
notSTEM,Globalization and Migration
notSTEM,CAS Practicum
notSTEM,Methods for Causal Inference
notSTEM,Organizations and Economy
notSTEM,Introduction to Literary Analysis and Criticism for Teachers of Spanish
notSTEM,Literacy Instruction for Diverse Learners in Elementary School
notSTEM,Adolescent Literacy for Diverse Learners
notSTEM,Field Internship for Student Teaching
notSTEM,Curriculum and Teaching for Students with Disabilities
STEM,Linear and Non-Linear Programming
STEM,Mathematics and Statistics for Actuarial Sciences I
notSTEM,Introduction to Theatre History I: Premodern Drama
notSTEM,Acting I: Fundamentals
notSTEM,Acting Fundamentals for Non-majors
notSTEM,Practicum in Theater: Run Crew
notSTEM,Practicum in Theater: Build Crew
notSTEM,Introduction to Theatre History II: Modern Theatre
notSTEM,Dance at Hubbard Street
notSTEM,Movement IV: Style
notSTEM,Movement VI: Movement Lab
notSTEM,Voice VI: Voice Lab
notSTEM,CD Studio: Supportive Housing
notSTEM,Energy Policy
notSTEM,Sharing Economy: Policy &amp; Prac
notSTEM,Design Skills Studio
notSTEM,Sustained Dialogue
notSTEM,Introduction to Geographic Information Systems I
notSTEM,Independent Study in Urban Studies
notSTEM,English for Academic Purposes I
notSTEM,English for Academic Purposes II
notSTEM,"Live, Learn, Grow: Foundation"
notSTEM,"Live, Learn, Grow: Bridge"
notSTEM,"Live, Learn, Grow: Learning Track"
notSTEM,English Lab for UIC International-Humanities
notSTEM,English Lab for UIC International-Social Sciences
notSTEM,English Lab for UIC International-Natural Sciences
notSTEM,English Lab for UIC International-Mathematics
notSTEM,Sp Topic:Financial Reporting
notSTEM,The Atlantic Slave Trade
notSTEM,Topics in African Diaspora Studies
notSTEM,Black Lives in Historical Context
notSTEM,Sp Topics: Environmental Anth
notSTEM,Archaeology of Mainland Southeast Asia
notSTEM,"The Indian Ocean World: Contact, Commerce, Culture"
notSTEM,Paleoindians and Peopling of the Americas: From Alaska to Tierra del Fuego
notSTEM,Economic Anthropology
notSTEM,Special Topics in the Health Sciences
notSTEM,Human Sexuality and Health Science
notSTEM,Physical and Mental Health Issues in Rehabilitation
notSTEM,Health Inter-professional Seminar
notSTEM,Advanced Arabic through Literature
notSTEM,Digital Design and Fabrication
notSTEM,Advanced New Media Arts
notSTEM,Advanced Graduate Critique
notSTEM,Introduction to the Art and Architecture of Asia
notSTEM,Russian Visual and Material Culture
notSTEM,Seminar in Museum and Exhibition Studies
STEM,Clinical Problems in Bioengineering
STEM,Biotechnology and Drug Discovery
STEM,Topics in Paleontology
notSTEM,Colloquium in Biomedical and Health Informatics
notSTEM,Seminar in Biomedical and Health Information Sciences
notSTEM,Biomedical &amp; Health Info
notSTEM,Big Data Analytics
notSTEM,Special Topics in Business Administration
STEM,Transport Phenomena II
STEM,Transport Phenomena III
STEM,Chem-E-Car Design
STEM,Nanotechnology for Pharmaceutical Applications
STEM,Biomolecular Eng.
STEM,Graphene &amp; 2D Materials
STEM,Undergraduate Senior Design Thesis I
STEM,Seminar In Chem Engr Research
STEM,Special Topics in Inorganic Chemistry
STEM,Structural Analysis II
STEM,Design of Masonry Structures
STEM,Physical and Mechanical Properties of Materials
STEM,Transport &amp; Infra Systems
STEM,Introduction to Matlab
STEM,Construction Engrg Management
STEM,Ceramic Engineering
STEM,Characteristics of Materials
STEM,Construction Engrng Proj Ctrl
STEM,Transportation Proj Appraisal
notSTEM,Doctoring in Clinical Skills
notSTEM,INNOV in Rural &amp; Global Hlth
notSTEM,Advanced Anatomy
notSTEM,Forensic Pathology II
notSTEM,Research- Special Topics
notSTEM,Cardiology II
notSTEM,Nephrology II
notSTEM,Medical Intensive Care
notSTEM,Medicine Sub-Internship
notSTEM,Infectious Diseases II
notSTEM,Reproductive OBGYN
notSTEM,Repro Endo &amp; Infertility
notSTEM,Pediatric Cardiology II
notSTEM,Pediatrics Infectious Disease
notSTEM,Psychiatry II
notSTEM,Radiology II
notSTEM,Radiology IV
notSTEM,Radiology III
notSTEM,Radiology/Surgery/Anatomy
notSTEM,Public Relations and Digital Media
notSTEM,Digital Journalism
notSTEM,Social Media and Marketing
notSTEM,Seminar in Philosophy of Technology
notSTEM,Community Health 3: Professional Development for Public Health Practice
notSTEM,Intro to Pub Health Nutrition
notSTEM,"MCH Delivery Systems: Services, Programs, and Policies"
notSTEM,MCH Hot Topics
STEM,MATLAB Programming for Engineers
STEM,Creative Coding
STEM,Virtual and Augmented Reality
STEM,Secure Web Application Design
STEM,Design and Analysis of Efficient Algorithms in Computational Molecular Biology
STEM,Introduction to Cognitive Science
STEM,Data Science for Networks
notSTEM,Violence Prevention
notSTEM,Surveillance and Society
notSTEM,Industrial Complexes of Americ
notSTEM,"Advanced Methods in Criminology, Law, and Justice"
notSTEM,Literacy Leadership
notSTEM,Research on Science Curriculum
notSTEM,Visualization III
notSTEM,"Disability, Research, and Interdisciplinary Methods"
notSTEM,Block 1: Body Systems and Homeostasis 1
notSTEM,Block 2: Pathogenesis
notSTEM,Doctoring and Clinical Skills 1
notSTEM,Synthesis 1-2
notSTEM,Medical Colloquia 1
notSTEM,Topics in Paleontology
notSTEM,Applied Microeconomics I
notSTEM,Applied Macroeconomics
notSTEM,Applied Econometrics
notSTEM,"Reading, Writing and Speaking Economics"
notSTEM,The Criminalization of Youth in Urban Schools
notSTEM,Methods of Case Study Research
notSTEM,Directed Research in Human Development and Learning
notSTEM,Introduction to Professional Practice in Urban Youth Development
STEM,Introduction to Embedded Systems
STEM,Introduction to Electromagnetics and Applications
STEM,Computer Organization
STEM,Basics Wireless Standards
STEM,Electro-acoustics
STEM,Intro to Electromag &amp; Appl
STEM,Cybersecurity Foundations
notSTEM,"Topics in Gender, Sexuality and Literature"
notSTEM,Entrepreneurial Finance
notSTEM,Special Topics:Startup Explora
notSTEM,Advanced Cancer Epidemiology
notSTEM,Securities Markets and HFT
notSTEM,Women &amp; Gender in Middle East
notSTEM,Gender &amp; Women in Middle East
notSTEM,Exploring German-Speaking Cultures
notSTEM,Introduction to German Cinema
notSTEM,Business Culture in German-Speaking Countries
notSTEM,Research in German Studies
notSTEM,Asian American Histories
notSTEM,Critical Issues in Community Engagement
notSTEM,Advanced English Pronunciation
notSTEM,Seminar in College Teaching
notSTEM,Healthcare Human Resourse Management
notSTEM,Managerial Epidemiology
notSTEM,"Upstream Prevention: Epidemiology, Economics and Policy"
notSTEM,Preventive Health Screening
notSTEM,Nutrition for Healthy Living
notSTEM,Use of Technology for Healthy Living
notSTEM,"Russia in War and Revolution, 1904-1922"
notSTEM,The Ottoman Empire
notSTEM,Chicago and the World
notSTEM,France: 1500 to 1715
notSTEM,American Intellectual History to 1865
notSTEM,Nutrition &amp; Health Counseling
notSTEM,Cancer &amp; Nutrition
notSTEM,Undergraduate Senior Design Thesis I
notSTEM,Virtual Healthcare Engr
notSTEM,Data Science 1
notSTEM,Big Data Analytics for CPMS
notSTEM,Python for Data Science
notSTEM,Disaster Response and Recovery Operations
notSTEM,Advanced Text Analytics for Business
notSTEM,Machine Lrng app w Python
notSTEM,Service Ops &amp; Online Markets
notSTEM,Data Scnce for Online Cstomer
notSTEM,Cybersecurity
notSTEM,Analytic Res. Methods Cohort A
notSTEM,Analytic Res. Methods Cohort B
notSTEM, Analytic Res Methods Part I
notSTEM,Case Study Research Analysis
notSTEM,Frameworks for Researchers
notSTEM,Anatomy Lab for KN Majors
notSTEM,Advanced Strength and Conditioning
notSTEM,Physical Activity Intervention in Diverse Populations
notSTEM,"Practicum in Health, Exercise and Sport Behavior Applications"
notSTEM,Psychosocial Aspects of Cardiac Rehabilitation
notSTEM,Mechanics of Human Locomotion
notSTEM,Advanced Korean I
notSTEM,Internship in Global Studies
notSTEM,Marketing Research I
notSTEM,Quasi-Static Electric and Magnetic Fields
notSTEM,Antennas and Arrays
notSTEM,Wireless Communication Networks
notSTEM,Introductory Bioinformatics
notSTEM,Introduction to Biostatistics
STEM,Mathematical Reasoning Workshop
STEM,Micro- and Nano-Transport Phenomena
STEM,Chemically Reacting Flows
STEM,Comp Compressible Flow
notSTEM,Introduction to Flow Cytometry and Confocal Microscopy
notSTEM,Grant Writing &amp; Rsrch Design
notSTEM,Student Progress &amp; Oversight
notSTEM,Ldrshp &amp; Professional Identity
notSTEM,Jazz Fundamentals I
notSTEM,Music Technology
notSTEM,Music History III
notSTEM,Jazz Arranging I
notSTEM,Advanced Topics in Music History and Ethnomusicology
notSTEM,Music Business II: Contemporary Music Business
notSTEM,Internship in Music Business
notSTEM,Topics in Naval Science
notSTEM,Professional Nursing 3
notSTEM,Nursing Care of Childbearing Women and Families
notSTEM,Nursing Care of Children and Families
notSTEM,Nursing Care of Populations
notSTEM,Acute Care Nursing &amp; Care Mgmt
notSTEM,Integrative Practice Experience
notSTEM,Qualitative Research in Nursing
notSTEM,Roles and Responsibilities of the Nurse Scientist
notSTEM,Nursing Leadership in Global Health
notSTEM,Sociocultural and Ethical Issues in Palliative Care
notSTEM,Leadership in Population Health Nursing
notSTEM,Management of Health and Illness I: Advanced Practice in Adult-Gero Primary &amp; Acute Care Nursing
notSTEM,Leading the Transformation of Health Care and System
notSTEM,Advanced Neonatal Management I: The High Risk Neonate
notSTEM,Dental Traumatology
notSTEM,Pulp Therapy and Clinical Applications of Dental Materials
notSTEM,Laboratory Techniques in Biomolecular Sciences I
notSTEM,Introductory Pharmacy Practice (IPPE): Community
notSTEM,Introductory Pharmacy Practice Experience (IPPE): Hospital
notSTEM,Pharmaceutics III &ndash; Complex Dosage Forms and Calculations
notSTEM,Social and Behavioral Pharmacy
notSTEM,Personal and Professional Development
notSTEM,"Pathophysiology, Drug Action, and Therapeutics (PDAT) 3: Renal, Electrolytes, and Nutrition"
notSTEM,"Pathophysiology, Drug Action, and Therapeutics (PDAT) 4: Immunology/Respiratory"
notSTEM,Dialysis Med Reconciliation
notSTEM,Ethics and Privacy Issues in Comparative Effectiveness Research
notSTEM,Topics in Ancient Philosophy
notSTEM,Advanced Clinical Reasoning in Orthopedic Manual Therapy II: Spine
notSTEM,Advanced Manipulation and Orthopedic Manual Physical Therapy II: Spine
notSTEM,Clinical Mentorship II: Spine
notSTEM,Professional Development III
notSTEM,Case Management in Physical Therapy Practice
notSTEM,Science in Practice Seminar II
notSTEM,Musculoskeletal Dysfunction II
notSTEM,Clinical Internship I
notSTEM,Visual Note-taking Gross Anat.
STEM,Intro Astrophysics
notSTEM,Studies in Polish Literature
notSTEM,Politics and Government of the Middle East
notSTEM,Qualitative Research Methods
notSTEM,Introduction to Cognitive Science
notSTEM,Individual Action and Democratic Citizenship
notSTEM,The American Safety Net
notSTEM,Evaluating Public Policies and Programs
notSTEM,Independent Study in Public Policy
notSTEM,Collaborative Management and Governance Networks
notSTEM,Change and Reform in Public Organizations
notSTEM,Advanced Topics in Financial Analysis and Management
notSTEM,Nonprofit History and Theory of the Nonprofit Sector
notSTEM,"Health Systems, Health Policy"
notSTEM,Epidemiology in Action!
notSTEM,Professional Topics Seminar
notSTEM,Special Studies in School Social Work Practice
notSTEM,International Social Work
notSTEM,Aging Populations
notSTEM,Social Work and the Law
notSTEM,Doctoral Independent Study
notSTEM,Special Studies in Field Instruction I
notSTEM,Policing in Chgo: DataAnalysis
notSTEM,Sociology of the Body
notSTEM,School and Community-Based Inquiry Internship
STEM,Elements of Statistical Methods
STEM,Applied Statistical Methods II
notSTEM,History of Chicago Theatre Past and Present
notSTEM,Improvisation for the Actor
notSTEM,Scenic Design II
notSTEM,Movement &amp; Voice II
notSTEM,PhDSeminar: Intro Sci. Inquiry
notSTEM,Internship Experience in Urban Studies
notSTEM,Intr Fin Acct for Bus Scholar
notSTEM,Intro Financial Accounting BBA
notSTEM,Enterprise Accounting Systems
notSTEM,Fin &amp; Man Actg-Healthcare MGMT
notSTEM,PHD Seminar
notSTEM,Performing Black Spirituality
notSTEM,Topics in African Lit
notSTEM,"Virtual Lives: Science, Technology, and Culture"
notSTEM,"Asian Markets, Social Justice"
notSTEM,Anth and Politics of &quot;Fun&quot;
